PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
34737,"Brandon Tanev",2500,W,UTA,NSH,8405160,913797,4,,,0.0994,0.1215,0.8356,0.7283,0,0,0,0,0,0,0.2209,0,3.95,1.58,4.98,7.03,60,0,10.32,0,,34737,1.785,3.54,9.6,183,2005,31148,0
34511,"Brady Skjei",3100,D,NSH,UTA,8405160,659874,1,,,0.0878,0.2433,1.3611,1.0549,0,0,0,0,0,0,0.3311,0,5.86,1.89,5.49,7.78,61,0.17,12.89,0,,34511,0.845,4.34,20.7,173,1959,30097,1
414732,"Rasmus Dahlin",6500,D,BUF,NYI,8405110,1097019,1,1,,0.1763,0.5821,2.276,1.4474,0,0,0,0,0.08,0.234,0.7584,0.314,10.73,1.65,7.47,10.88,62,2.99,20.29,0,,414732,1.441,7.99,23.5,161,2004,75381,0
14362,"Roman Josi",6600,D,NSH,UTA,8405160,547488,1,1,,0.1858,0.5978,2.4463,1.6576,0,0,0,0,0.0891,0.267,0.7836,0.3561,11.61,1.76,7.62,11.03,63,3.72,21.36,0,,14362,0.734,8.15,24.2,173,1959,29957,1
1279000,"Simon Holmstrom",3300,W,NYI,BUF,8405110,1172205,3,1,,0.263,0.2779,1.3734,0.5958,0,0,0,0,0.0546,0.0705,0.5409,0.1251,6.8,2.06,7,9.99,64,0,15.76,0,,1279000,0.396,4.92,16.8,156,2135,91941,1
414835,"Sean Durzi",4300,D,UTA,NSH,8405160,1121507,1,2,,0.099,0.3711,1.5962,1.9061,0,0,0,0,0.029,0.0922,0.4701,0.1212,8.62,2,6.45,9.28,65,1.94,16.88,0,,414835,0.795,6.04,20.2,183,2005,75427,0
415298,"Jack McBain",2900,C,UTA,NSH,8405160,1121518,3,,,0.1725,0.1974,1.2891,0.6716,0,0,0,0,0,0,0.3699,0,5.58,1.92,5.73,8.08,66,0,12.91,0,,415298,3.311,5.44,14.3,183,2005,75446,0
16694,"Jean-Gabriel Pageau",3400,C,NYI,BUF,8405110,610574,3,,,0.1787,0.2582,1.2973,0.7376,0,0,0,0,0,0,0.4369,0,6.07,1.79,6.05,8.66,67,0,13.81,0,,16694,1.785,5.03,15.7,156,2135,30739,1
4200011,"Karel Vejmelka",7900,G,UTA,NSH,8405160,878314,,,C,0,0,0,0,0.5413,22.898,3.0293,0.0559,0,0,0,0,9.93,1.26,8.12,10.37,68,1.52,20.32,0,,4200011,0,7.9,,183,2005,166640,0
16786,"Nate Schmidt",2900,D,UTA,NSH,8405160,729825,2,,,0.0652,0.2072,1.0907,1.2949,0,0,0,0,0,0,0.2724,0,5.49,1.89,5.06,7.2,69,0.25,11.97,0,,16786,1.108,4.16,19.1,183,2005,30367,0
16769,"Filip Forsberg",7100,W,NSH,UTA,8405160,659855,1,1,,0.4147,0.48,2.6783,0.4698,0,0,0,0,0.1273,0.2003,0.8947,0.3276,11.36,1.6,9.03,12.91,70,2,22.92,0,,16769,1.782,8.61,18.5,173,1959,29956,1
37712,"Tage Thompson",8200,C,BUF,NYI,8405110,920236,1,1,,0.5219,0.4522,3.0966,0.496,0,0,0,0,0.1332,0.1551,0.9741,0.2883,13.05,1.59,9.77,13.88,71,2.93,25.56,0,,37712,1.006,9.18,18.6,161,2004,37836,0
34516,"Michael McCarron",2500,C,NSH,UTA,8405160,741465,3,,,0.1171,0.1507,1.1582,0.7868,0,0,0,0,0,0,0.2678,0,4.85,1.94,5.08,7.12,72,0,11.35,0,,34516,2.231,4.37,14.1,173,1959,30493,1
5278047,"Tyson Kozak",2500,C,BUF,NYI,8405110,1321918,4,,,0.1114,0.1468,0.8335,0.7507,0,0,0,0,0,0,0.2582,0,4.22,1.69,4.98,7.03,73,0,10.59,0,,5278047,1.713,3.7,11.9,161,2004,164977,0
17275,"Erik Haula",3200,C,NSH,UTA,8405160,732005,2,2,,0.1955,0.293,1.5493,0.5472,0,0,0,0,0.0327,0.0846,0.4885,0.1173,6.49,2.03,6.09,8.69,74,0.18,14.29,0,,17275,1.367,5.18,17,173,1959,30583,1
1175008,"Michael Carcone",3100,W,UTA,NSH,8405160,922602,3,2,,0.2705,0.2495,1.9963,0.3116,0,0,0,0,0.0396,0.0455,0.52,0.0851,7.3,2.35,7.04,9.88,75,0.01,16.31,0,,1175008,1.249,5.6,13.7,183,2005,82804,0
31729,"Andrew Copp",3900,C,DET,WPG,8405170,744810,2,2,,0.185,0.3611,1.5341,0.6681,0,0,0,0,0.0233,0.0636,0.5461,0.0869,6.93,1.78,6.59,9.57,76,0.1,15.37,4,,31729,0.566,5.08,17.8,172,2075,30594,0,
16760,"Hampus Lindholm",2800,D,BOS,MTL,8405230,659813,3,,,0.0639,0.2635,1.4807,1.3203,0,0,0,0,0,0,0.3274,0,6.44,2.3,5.38,7.64,77,0.87,13.33,2.3,,16760,0.708,4.59,20.1,160,2153,31037,1,
17211,"Marcus Foligno",2900,W,MIN,FLA,8405220,522049,3,,,0.1435,0.1531,0.8575,0.6351,0,0,0,0,0,0,0.2966,0,4.36,1.5,5.01,7.06,78,0,10.77,0.3,,17211,2.738,4.34,12.6,178,1938,30272,1,
37698,"Alex DeBrincat",6900,W,DET,WPG,8405170,920337,2,1,,0.4024,0.478,3.0733,0.4209,0,0,0,0,0.106,0.1597,0.8804,0.2657,11.98,1.74,9.13,12.99,79,2.52,23.67,4,,37698,0.647,8.28,17.8,172,2075,37837,0,
2075138,"Nico Sturm",2500,C,MIN,FLA,8405220,1163937,4,,,0.0946,0.115,0.7728,0.4467,0,0,0,0,0,0,0.2096,0,3.31,1.32,4.94,6.99,80,0,9.63,0,,2075138,1.084,2.79,10.8,178,1938,87741,1
35829,"Logan Stanley",2600,D,WPG,DET,8405170,920227,3,2,,0.0559,0.287,1.1859,1.3079,0,0,0,0,0.0142,0.0733,0.3429,0.0875,5.99,2.3,5.31,7.59,81,0.49,12.79,1,,35829,1.645,4.84,17.5,169,53599,82920,1,
5274308,"Max Crozier",2900,D,TBL,CBJ,8405200,1172319,3,,,0.0471,0.1979,1.3034,1.3056,0,0,0,0,0,0,0.245,0,5.65,1.95,4.93,6.91,82,0.54,11.96,0,,5274308,1.349,4.36,16.5,167,2218,262433,0
18484,"Adam Lowry",2600,C,WPG,DET,8405170,607959,3,,,0.1591,0.219,1.2823,0.6646,0,0,0,0,0,0,0.3781,0,5.55,2.13,5.41,7.7,83,0,12.47,2.3,,18484,1.967,4.76,15.1,169,53599,30843,1,
17079,"Brian Dumoulin",2500,D,LAK,STL,8405190,654336,3,,,0.0346,0.1946,0.835,1.1349,0,0,0,0,0,0,0.2292,0,4.48,1.79,4.74,6.74,84,0,10.55,0.3,,17079,0.89,3.4,17.7,182,2054,30426,0,
16699,"Zemgus Girgensons",2500,W,TBL,CBJ,8405200,659858,3,,,0.1316,0.1218,1.2871,0.6748,0,0,0,0,0,0,0.2534,0,4.84,1.94,5.1,7.13,85,0,11.37,1.7,,16699,2.479,4.48,14.8,167,2218,30275,0,
34585,"Mike Matheson",3900,D,MTL,BOS,8405230,659869,1,,,0.0962,0.2818,1.5082,2.0431,0,0,0,0,0,0,0.378,0,8.28,2.12,5.96,8.4,86,2.11,15.91,3.7,,34585,0.901,5.71,24.1,162,2017,30000,0,
31745,"Vincent Hinostroza",2500,W,MIN,FLA,8405220,681550,4,,,0.0855,0.1558,0.8457,0.3272,0,0,0,0,0,0,0.2413,0,3.35,1.34,4.96,7.01,87,0,9.7,0,,31745,0.736,2.68,10,178,1938,30786,1
35776,"Danton Heinen",2500,W,CBJ,TBL,8405200,831469,4,,,0.0913,0.1489,0.7767,0.371,0,0,0,0,0,0,0.2402,0,3.33,1.33,4.93,6.98,88,0,9.64,0,,35776,0.847,2.71,9.5,171,2023,31458,1
34514,"Phillip Danault",3100,C,MTL,BOS,8405230,600128,3,,,0.1356,0.2039,1.166,0.6027,0,0,0,0,0,0,0.3395,0,4.98,1.61,5.35,7.65,89,0,11.83,0.7,,34514,0.805,3.8,13.8,162,2017,31116,0,
9190220,"Isaac Howard",2600,W,EDM,WSH,8405210,1394927,3,2,,0.1343,0.179,1.3275,0.2773,0,0,0,0,0.0129,0.0199,0.3133,0.0328,4.56,1.75,5.2,7.35,90,0,11.22,2.3,,9190220,0.737,3.51,11.7,177,1953,204733,1,
555386,"Trent Frederic",2500,C,EDM,WSH,8405210,920239,4,,,0.1022,0.1285,0.9104,0.3211,0,0,0,0,0,0,0.2307,0,3.45,1.38,4.96,7.01,91,0,9.8,0.7,,555386,1.842,3.28,9.3,177,1953,82490,1,
556106,"Jalen Chatfield",2600,D,CAR,OTT,8405240,893575,1,,,0.0734,0.2051,1.2763,1.1196,0,0,0,0,0,0,0.2785,0,5.55,2.13,5.05,7.17,92,0.32,12.01,1.7,,556106,0.937,4.13,19.4,165,2181,37855,0,
14298,"Sergei Bobrovsky",7500,G,FLA,MIN,8405220,545448,,,C,0,0,0,0,0.4762,23.3151,3.1526,0.0488,0,0,0,0,9.58,1.28,8.12,10.37,93,1.17,19.97,4.7,,14298,0,7.39,,166,2047,30440,0,
17077,"Cody Ceci",2500,D,LAK,STL,8405190,659859,3,,,0.0363,0.1887,0.8305,1.1947,0,0,0,0,0,0,0.225,0,4.58,1.83,4.74,6.74,94,0,10.65,0.3,,17077,0.878,3.44,17.3,182,2054,30249,0,
17367,"Vladislav Namestnikov",2500,W,WPG,DET,8405170,600129,3,2,,0.1472,0.2658,1.199,0.5168,0,0,0,0,0.021,0.0534,0.413,0.0744,5.31,2.12,5.58,8.01,95,0,12.45,1.7,,17367,1.194,4.3,14.1,169,53599,30823,1,
17150,"Taylor Hall",3800,W,CAR,OTT,8405240,550751,2,2,,0.1896,0.3126,1.6564,0.4618,0,0,0,0,0.0334,0.0566,0.5022,0.09,6.58,1.73,6.37,9.12,96,0,14.73,2.7,,17150,0.647,4.87,14.1,165,2181,30960,0,
16667,"Cam Fowler",2900,D,STL,LAK,8405190,550762,3,,,0.0582,0.2337,0.9735,1.2131,0,0,0,0,0,0,0.2919,0,5.23,1.8,5.02,7.16,97,0.03,11.66,0,,16667,0.368,3.65,18.9,174,1944,30980,1
5278036,"Matt Savoie",2700,W,EDM,WSH,8405210,1394907,3,2,,0.1627,0.2066,1.324,0.4262,0,0,0,0,0.0138,0.0229,0.3693,0.0367,5.19,1.92,5.85,8.33,98,0,12.68,3,,5278036,0.487,3.81,13.5,177,1953,204712,1,
58046,"Connor Ingram",8500,G,EDM,WSH,8405210,893577,,,C,0,0,0,0,0.6296,23.5422,3.0111,0.0576,0,0,0,0,10.79,1.27,8.63,10.94,99,1.85,21.84,7.3,,58046,0,8.87,,177,1953,40250,1,
14408,"James Reimer",7000,G,OTT,CAR,8405240,446889,,,C,0,0,0,0,0.4651,25.4682,3.2694,0.043,0,0,0,0,10.77,1.54,8.6,10.87,100,1.86,21.78,11.3,,14408,0,8.26,,163,2050,30203,1,
16904,"Nikita Zadorov",2800,D,BOS,MTL,8405230,741448,2,,,0.0798,0.24,1.2474,1.3038,0,0,0,0,0,0,0.3198,0,6.11,2.18,5.11,7.24,101,0.82,12.65,0.7,,16904,2.643,5.31,21.1,160,2153,30682,1,
