PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
9011929,"Matthew Schaefer",6100,D,NYI,BUF,8405110,1562161,1,1,,0.1795,0.5005,2.5243,1.3303,0,0,0,0,0.0636,0.1696,0.68,0.2332,10.56,1.73,7.24,10.38,19,3.06,19.83,0,,9011929,0.873,7.49,23.8,156,2135,622914,1
34441,"Adam Pelech",3200,D,NYI,BUF,8405110,680616,2,,,0.062,0.2652,1.5589,1.5758,0,0,0,0,0,0,0.3272,0,7.04,2.2,5.45,7.72,20,1.39,14.02,0,,34441,1.162,5.15,21.6,156,2135,30063,1
2299314,"Adam Wilsby",2500,D,NSH,UTA,8405160,1248662,2,,,0.0417,0.1801,0.9346,1.1548,0,0,0,0,0,0,0.2218,0,4.65,1.86,4.78,6.77,21,0,10.77,0,,2299314,0.864,3.49,18.3,173,1959,158649,1
37725,"Kailer Yamamoto",2500,W,UTA,NSH,8405160,1057131,1,2,,0.1788,0.2339,1.2071,0.3912,0,0,0,0,0.0206,0.0425,0.4127,0.0631,5.23,2.09,5.84,8.32,22,0,12.71,0,,37725,0.883,4.08,13.9,183,2005,37911,0
4200012,"Dylan Guenther",7600,W,UTA,NSH,8405160,1321462,3,1,,0.4172,0.46,3.3002,0.4903,0,0,0,0,0.1351,0.1608,0.8772,0.2959,12.6,1.66,9.26,13.1,23,3.01,24.45,0,,4200012,0.851,8.71,17.2,183,2005,165064,0
2298912,"JJ Peterka",4500,W,UTA,NSH,8405160,1207612,2,2,,0.2764,0.3359,1.9311,0.2628,0,0,0,0,0.0395,0.0588,0.6123,0.0983,7.62,1.69,7.28,10.4,24,0.08,16.94,0,,2298912,0.441,5.47,15.3,183,2005,158555,0
36276,"Liam O'Brien",2500,W,UTA,NSH,8405160,849162,4,,,0.0663,0.0927,0.8299,0.377,0,0,0,0,0,0,0.159,0,2.93,1.17,4.44,6.29,25,0,8.61,0,,36276,2.325,3.14,9,183,2005,30366,0
35879,"David Rittich",7800,G,NYI,BUF,8405110,918210,,,C,0,0,0,0,0.5238,23.1342,3.1511,0.0491,0,0,0,0,9.61,1.23,8.12,10.37,26,1.2,20,0,,35879,0,7.57,,156,2135,31551,1
2555471,"Cole Smith",2500,W,NSH,UTA,8405160,1213994,3,,,0.1158,0.1672,1.1477,0.3873,0,0,0,0,0,0,0.283,0,4.24,1.7,5.15,7.31,27,0,10.83,0,,2555471,2.758,4.28,15,173,1959,161679,1
6417673,"Konsta Helenius",2800,W,BUF,NYI,8405110,1498355,3,,,0.1547,0.191,1.2332,0.447,0,0,0,0,0,0,0.3457,0,4.93,1.76,5.21,7.36,28,0,11.6,0,,6417673,0.93,3.84,11.7,161,2004,449341,0
14422,"Ian Cole",2700,D,UTA,NSH,8405160,392959,3,,,0.0288,0.1872,0.7341,2.0148,0,0,0,0,0,0,0.216,0,5.95,2.2,5.01,7.03,29,0.76,12.36,0,,14422,1.125,4.23,17.9,183,2005,30423,0
415262,"Ryan McLeod",3700,C,BUF,NYI,8405110,1121496,2,2,,0.2244,0.3614,1.3575,0.441,0,0,0,0,0.0266,0.0527,0.5858,0.0793,6.61,1.79,6.95,10.1,30,0,15.51,0,,415262,0.462,4.86,18,161,2004,75458,0
4900339,"Zach Benson",3400,W,BUF,NYI,8405110,1453003,3,2,,0.169,0.298,1.6229,0.4127,0,0,0,0,0.0232,0.053,0.467,0.0762,6.19,1.82,6.08,8.68,31,0,13.97,0,,4900339,0.568,4.56,15.2,161,2004,260545,0
1279789,"Bowen Byram",3500,D,BUF,NYI,8405110,1172186,2,2,,0.1098,0.3674,1.2204,1.5068,0,0,0,0,0.0191,0.0657,0.4772,0.0848,7.33,2.09,6.3,9.14,32,0.8,15.39,0,,1279789,1.075,5.44,23.3,161,2004,92118,0
4579471,"Josh Doan",5200,W,BUF,NYI,8405110,1321599,1,1,,0.2796,0.3461,2.1003,0.3795,0,0,0,0,0.0796,0.0945,0.6257,0.1741,8.2,1.58,7.37,10.47,33,0.56,17.63,0,,4579471,0.939,6.1,16.4,161,2004,165059,0
1278992,"Kyle MacLean",2500,W,NYI,BUF,8405110,1139989,4,,,0.0952,0.1393,0.9136,0.3185,0,0,0,0,0,0,0.2345,0,3.44,1.38,4.95,7,34,0,9.78,0,,1278992,1.483,3.1,10.3,156,2135,83306,1
37902,"Nick DeSimone",2500,D,UTA,NSH,8405160,977030,3,,,0.046,0.1681,1.0237,1.0615,0,0,0,0,0,0,0.2141,0,4.6,1.84,4.82,6.8,35,0,10.77,0,,37902,0.831,3.45,14.2,183,2005,38122,0
4200617,"Nick Perbix",2500,D,NSH,UTA,8405160,1057886,2,,,0.0516,0.2268,0.9099,1.2653,0,0,0,0,0,0,0.2784,0,5.14,2.06,5.02,7.16,36,0,11.57,0,,4200617,0.886,3.84,19.4,173,1959,246147,1
414733,"Mattias Samuelsson",3600,D,BUF,NYI,8405110,1121488,1,,,0.0723,0.2521,1.2603,2.0694,0,0,0,0,0,0,0.3244,0,7.55,2.1,5.49,7.78,37,1.86,14.58,0,,414733,1.929,5.74,23,161,2004,75382,0
36302,"Alex Tuch",6300,W,BUF,NYI,8405110,831083,1,2,,0.3318,0.4048,2.277,1.1384,0,0,0,0,0.03,0.0527,0.7366,0.0827,10.62,1.69,8.22,11.73,38,2.1,21.14,0,,36302,0.99,7.56,18.6,161,2004,31880,0
4900460,"Calum Ritchie",2800,C,NYI,BUF,8405110,1453028,4,1,,0.1907,0.2454,1.4891,0.3997,0,0,0,0,0.0519,0.0885,0.4361,0.1404,5.86,2.09,5.91,8.37,39,0,13.42,0,,4900460,0.526,4.35,12.1,156,2135,260597,1
1280147,"Peyton Krebs",2600,C,BUF,NYI,8405110,1172199,4,,,0.1147,0.2318,0.9681,0.4231,0,0,0,0,0,0,0.3465,0,4.34,1.67,5.3,7.6,40,0,11.12,0,,1280147,1.662,3.84,13,161,2004,91947,0
34831,"Alex Lyon",7600,G,BUF,NYI,8405110,914101,,,C,0,0,0,0,0.5215,25.2975,3.1576,0.0488,0,0,0,0,11.24,1.48,8.6,10.87,41,2.33,22.25,0,,34831,0,8.83,,161,2004,31149,0
415477,"Barrett Hayton",3300,C,UTA,NSH,8405160,1121434,2,1,,0.2248,0.2993,1.8564,0.4818,0,0,0,0,0.0662,0.0947,0.5241,0.1609,7.19,2.18,6.62,9.4,42,0.33,15.66,0,,415477,0.539,5.23,16.2,183,2005,75470,0
4900728,"Matthew Wood",2500,W,NSH,UTA,8405160,1453007,4,2,,0.1632,0.2076,1.2528,0.3394,0,0,0,0,0.0399,0.0643,0.3708,0.1042,4.94,1.98,5.84,8.32,43,0,12.42,0,,4900728,0.71,3.81,11.1,173,1959,260612,1
18846,"Tony DeAngelo",3800,D,NYI,BUF,8405110,831084,2,2,,0.1071,0.3988,2.0851,0.9682,0,0,0,0,0.0387,0.1434,0.5059,0.1821,7.93,2.09,6.38,9.16,44,1.32,16.1,0,,18846,0.666,5.72,20.1,156,2135,30506,1
5278050,"Zach Metsa",2500,D,BUF,NYI,8405110,1481783,3,,,0.0151,0.1178,0.461,0.889,0,0,0,0,0,0,0.1329,0,2.92,1.17,4.47,6.34,45,0,8.64,0,,5278050,0.53,2.18,9.8,161,2004,290476,0
4900287,"Daniil But",2700,W,UTA,NSH,8405160,1420778,2,2,,0.1768,0.2217,1.573,0.5818,0,0,0,0,0.0296,0.0481,0.3985,0.0777,6.05,2.24,5.93,8.39,46,0,13.64,0,,4900287,0.836,4.56,13,183,2005,260549,0
1282856,"John Marino",3000,D,UTA,NSH,8405160,878330,2,,,0.0477,0.3037,0.8684,1.2886,0,0,0,0,0,0,0.3514,0,5.48,1.83,5.47,7.96,47,0,12.48,0,,1282856,0.633,3.97,20.1,183,2005,88877,0
1283249,"Beck Malenstyn",2500,W,BUF,NYI,8405110,920471,4,,,0.0793,0.0889,0.8547,0.7512,0,0,0,0,0,0,0.1682,0,3.68,1.47,4.53,6.38,48,0,9.48,0,,1283249,2.247,3.56,10.4,161,2004,82966,0
35837,"Nick Schmaltz",6300,C,UTA,NSH,8405160,831085,1,1,,0.3321,0.5349,2.3821,0.5955,0,0,0,0,0.0904,0.1601,0.867,0.2505,10.58,1.68,8.77,12.65,49,1.49,21.81,0,,35837,0.337,7.4,19.7,183,2005,31457,0
4200059,"Owen Power",3300,D,BUF,NYI,8405110,1284851,2,,,0.0586,0.251,1.2811,1.2712,0,0,0,0,0,0,0.3096,0,5.92,1.79,5.31,7.58,50,0.42,12.72,0,,4200059,0.543,4.18,20.2,161,2004,164978,0
415266,"Michael Kesselring",2500,D,BUF,NYI,8405110,1121634,3,,,0.0565,0.1842,1.236,0.8765,0,0,0,0,0,0,0.2407,0,4.78,1.91,4.82,6.79,51,0,10.95,0,,415266,0.961,3.67,15,161,2004,75462,0
707919,"Michael Bunting",3500,W,NSH,UTA,8405160,831471,2,2,,0.2285,0.2779,1.6835,0.2916,0,0,0,0,0.0403,0.065,0.5064,0.1053,6.52,1.86,6.61,9.38,52,0,14.98,0,,707919,0.776,4.9,15.1,173,1959,76673,1
415040,"Adam Boqvist",2500,D,NYI,BUF,8405110,1121437,3,,,0.0461,0.1913,0.8067,0.8225,0,0,0,0,0,0,0.2374,0,3.96,1.58,4.7,6.69,53,0,9.98,0,,415040,0.599,2.97,13.9,156,2135,75488,1
31725,"Ryan O'Reilly",5300,C,NSH,UTA,8405160,522130,1,1,,0.3326,0.5956,1.7901,0.767,0,0,0,0,0.0944,0.1849,0.9282,0.2793,10.06,1.9,8.62,12.54,54,1.13,21.09,0,,31725,0.391,7.27,20.6,173,1959,30752,1
31845,"Jonathan Marchessault",3200,W,NSH,UTA,8405160,656044,3,2,,0.2445,0.2911,1.9731,0.2673,0,0,0,0,0.0505,0.081,0.5356,0.1315,7.19,2.25,6.7,9.46,55,0.25,15.77,0,,31845,1.085,5.48,15.4,173,1959,30821,1
17369,"Anders Lee",4900,W,NYI,BUF,8405110,729821,1,2,,0.3564,0.3099,2.4936,0.4644,0,0,0,0,0.0772,0.0584,0.6663,0.1356,9.54,1.95,8.04,11.35,56,1.21,19.83,0,,17369,1.456,7.13,16.3,156,2135,30049,1
17954,"Scott Mayfield",2600,D,NYI,BUF,8405110,607578,1,,,0.0486,0.209,1.1279,1.6596,0,0,0,0,0,0,0.2576,0,6.17,2.37,5.14,7.28,57,0.84,12.75,0,,17954,1.444,4.64,20.2,156,2135,30772,1
35730,"Mathew Barzal",6500,C,NYI,BUF,8405110,878047,1,2,,0.2771,0.63,2.313,0.5795,0,0,0,0,0.059,0.1579,0.9071,0.2169,10.42,1.6,8.26,11.95,58,1.86,20.99,0,,35730,0.665,7.52,19.2,156,2135,30065,1
555808,"Kevin Stenlund",2500,C,UTA,NSH,8405160,878179,4,,,0.1341,0.1417,1.0708,0.7193,0,0,0,0,0,0,0.2758,0,4.7,1.88,5.05,7.09,59,0,11.16,0,,555808,0.714,3.52,13.9,183,2005,83016,0
34737,"Brandon Tanev",2500,W,UTA,NSH,8405160,913797,4,,,0.0994,0.1215,0.8356,0.7283,0,0,0,0,0,0,0.2209,0,3.95,1.58,4.98,7.03,60,0,10.32,0,,34737,1.785,3.54,9.6,183,2005,31148,0
34511,"Brady Skjei",3100,D,NSH,UTA,8405160,659874,1,,,0.092,0.255,1.3611,1.0549,0,0,0,0,0,0,0.347,0,5.96,1.92,5.67,8.11,61,0.09,13.22,0,,34511,0.845,4.41,20.7,173,1959,30097,1
414732,"Rasmus Dahlin",6500,D,BUF,NYI,8405110,1097019,1,1,,0.1623,0.564,2.3035,1.4474,0,0,0,0,0.0737,0.2267,0.7263,0.3004,10.57,1.63,7.57,10.97,62,2.73,20.26,0,,414732,1.441,7.85,23.5,161,2004,75381,0
14362,"Roman Josi",6600,D,NSH,UTA,8405160,547488,1,1,,0.1902,0.5883,2.5471,1.6576,0,0,0,0,0.0912,0.2627,0.7785,0.3539,11.8,1.79,7.62,11.03,63,3.91,21.55,0,,14362,0.734,8.24,24.2,173,1959,29957,1
1279000,"Simon Holmstrom",3300,W,NYI,BUF,8405110,1172205,3,1,,0.2687,0.2839,1.3734,0.5958,0,0,0,0,0.0558,0.0721,0.5526,0.1279,6.88,2.08,7,9.99,64,0,15.84,0,,1279000,0.396,4.98,16.8,156,2135,91941,1
414835,"Sean Durzi",4300,D,UTA,NSH,8405160,1121507,1,2,,0.099,0.3711,1.5962,1.9061,0,0,0,0,0.029,0.0922,0.4701,0.1212,8.62,2,6.45,9.28,65,1.94,16.88,0,,414835,0.795,6.04,20.2,183,2005,75427,0
415298,"Jack McBain",2900,C,UTA,NSH,8405160,1121518,3,,,0.1725,0.1974,1.2891,0.6716,0,0,0,0,0,0,0.3699,0,5.58,1.92,5.73,8.08,66,0,12.91,0,,415298,3.311,5.44,14.3,183,2005,75446,0
16694,"Jean-Gabriel Pageau",3400,C,NYI,BUF,8405110,610574,3,,,0.1787,0.2582,1.2973,0.7376,0,0,0,0,0,0,0.4369,0,6.07,1.79,6.05,8.66,67,0,13.81,0,,16694,1.785,5.03,15.7,156,2135,30739,1
4200011,"Karel Vejmelka",7900,G,UTA,NSH,8405160,878314,,,C,0,0,0,0,0.5413,22.898,3.0293,0.0559,0,0,0,0,9.93,1.26,8.12,10.37,68,1.52,20.32,0,,4200011,0,7.9,,183,2005,166640,0
16786,"Nate Schmidt",2900,D,UTA,NSH,8405160,729825,2,,,0.0652,0.2072,1.0907,1.2949,0,0,0,0,0,0,0.2724,0,5.49,1.89,5.06,7.2,69,0.25,11.97,0,,16786,1.108,4.16,19.1,183,2005,30367,0
16769,"Filip Forsberg",7100,W,NSH,UTA,8405160,659855,1,1,,0.3897,0.505,2.7879,0.4698,0,0,0,0,0.1196,0.2108,0.8947,0.3304,11.49,1.62,8.59,12.23,70,2.59,22.49,0,,16769,1.782,8.67,18.5,173,1959,29956,1
37712,"Tage Thompson",8200,C,BUF,NYI,8405110,920236,1,1,,0.4998,0.5082,3.258,0.496,0,0,0,0,0.1275,0.1743,1.008,0.3018,13.49,1.65,9.89,13.98,71,3.24,26.15,0,,37712,1.006,9.44,18.6,161,2004,37836,0
34516,"Michael McCarron",2500,C,NSH,UTA,8405160,741465,3,,,0.1171,0.1507,1.1582,0.7868,0,0,0,0,0,0,0.2678,0,4.85,1.94,5.08,7.12,72,0,11.35,0,,34516,2.231,4.37,14.1,173,1959,30493,1
5278047,"Tyson Kozak",2500,C,BUF,NYI,8405110,1321918,4,,,0.1114,0.1468,0.8335,0.7507,0,0,0,0,0,0,0.2582,0,4.22,1.69,4.98,7.03,73,0,10.59,0,,5278047,1.713,3.7,11.9,161,2004,164977,0
17275,"Erik Haula",3200,C,NSH,UTA,8405160,732005,2,2,,0.1851,0.2774,1.5493,0.5472,0,0,0,0,0.0309,0.0801,0.4625,0.111,6.32,1.98,6.09,8.69,74,0.01,14.12,0,,17275,1.367,5.06,17,173,1959,30583,1
1175008,"Michael Carcone",3100,W,UTA,NSH,8405160,922602,3,2,,0.2705,0.2495,1.9963,0.3116,0,0,0,0,0.0396,0.0455,0.52,0.0851,7.3,2.35,7.04,9.88,75,0.01,16.31,0,,1175008,1.249,5.6,13.7,183,2005,82804,0
31729,"Andrew Copp",3900,C,DET,WPG,8405170,744810,2,2,,0.185,0.3611,1.4683,0.6681,0,0,0,0,0.0233,0.0636,0.5461,0.0869,6.82,1.75,6.59,9.57,76,0,15.26,4,,31729,0.566,5.02,17.8,172,2075,30594,0,
16760,"Hampus Lindholm",2800,D,BOS,MTL,8405230,659813,3,,,0.0632,0.2609,1.4799,1.3203,0,0,0,0,0,0,0.3241,0,6.42,2.29,5.38,7.64,77,0.85,13.31,2.3,,16760,0.708,4.58,20.1,160,2153,31037,1,
17211,"Marcus Foligno",2900,W,MIN,FLA,8405220,522049,3,,,0.1425,0.152,0.8383,0.6271,0,0,0,0,0,0,0.2945,0,4.31,1.49,4.98,7.03,78,0,10.68,0.3,,17211,2.701,4.28,12.5,178,1938,30272,1,
37698,"Alex DeBrincat",6900,W,DET,WPG,8405170,920337,2,1,,0.4024,0.478,3.0733,0.4209,0,0,0,0,0.106,0.1597,0.8804,0.2657,11.98,1.74,9.13,12.99,79,2.52,23.67,4,,37698,0.647,8.28,17.8,172,2075,37837,0,
2075138,"Nico Sturm",2500,C,MIN,FLA,8405220,1163937,4,,,0.0941,0.1142,0.7559,0.4415,0,0,0,0,0,0,0.2083,0,3.27,1.31,4.94,6.99,80,0,9.59,0,,2075138,1.069,2.75,10.6,178,1938,87741,1
35829,"Logan Stanley",2600,D,WPG,DET,8405170,920227,3,2,,0.0559,0.287,1.1859,1.3079,0,0,0,0,0.0142,0.0733,0.3429,0.0875,5.99,2.3,5.31,7.59,81,0.49,12.79,1,,35829,1.645,4.84,17.5,169,53599,82920,1,
5274308,"Max Crozier",2900,D,TBL,CBJ,8405200,1172319,3,,,0.0464,0.1949,1.3034,1.3056,0,0,0,0,0,0,0.2413,0,5.62,1.94,4.93,6.91,82,0.51,11.93,0,,5274308,1.349,4.34,16.5,167,2218,262433,0
18484,"Adam Lowry",2600,C,WPG,DET,8405170,607959,3,,,0.1591,0.219,1.2823,0.6646,0,0,0,0,0,0,0.3781,0,5.55,2.13,5.41,7.7,83,0,12.47,2.3,,18484,1.967,4.76,15.1,169,53599,30843,1,
17079,"Brian Dumoulin",2500,D,LAK,STL,8405190,654336,3,,,0.0345,0.1944,0.8349,1.1349,0,0,0,0,0,0,0.2289,0,4.48,1.79,4.74,6.74,84,0,10.55,0.3,,17079,0.89,3.4,17.7,182,2054,30426,0,
16699,"Zemgus Girgensons",2500,W,TBL,CBJ,8405200,659858,3,,,0.1296,0.1199,1.2871,0.6748,0,0,0,0,0,0,0.2495,0,4.81,1.92,5.1,7.13,85,0,11.34,1.7,,16699,2.479,4.46,14.8,167,2218,30275,0,
34585,"Mike Matheson",3900,D,MTL,BOS,8405230,659869,1,,,0.0957,0.2803,1.5073,2.0431,0,0,0,0,0,0,0.376,0,8.27,2.12,5.96,8.4,86,2.1,15.9,3.7,,34585,0.901,5.7,24.1,162,2017,30000,0,
31745,"Vincent Hinostroza",2500,W,MIN,FLA,8405220,681550,4,,,0.0851,0.1551,0.8288,0.3237,0,0,0,0,0,0,0.2402,0,3.32,1.33,4.93,6.98,87,0,9.63,0,,31745,0.728,2.65,9.9,178,1938,30786,1
35776,"Danton Heinen",2500,W,CBJ,TBL,8405200,831469,4,,,0.0928,0.1514,0.7889,0.371,0,0,0,0,0,0,0.2442,0,3.38,1.35,4.93,6.98,88,0,9.69,0,,35776,0.847,2.75,9.5,171,2023,31458,1
34514,"Phillip Danault",3100,C,MTL,BOS,8405230,600128,3,,,0.1342,0.2019,1.1645,0.6027,0,0,0,0,0,0,0.3361,0,4.95,1.6,5.35,7.65,89,0,11.8,0.7,,34514,0.805,3.78,13.8,162,2017,31116,0,
9190220,"Isaac Howard",2600,W,EDM,WSH,8405210,1394927,3,2,,0.1337,0.1782,1.3275,0.2773,0,0,0,0,0.0128,0.0198,0.3119,0.0326,4.56,1.75,5.2,7.35,90,0,11.22,2.3,,9190220,0.737,3.5,11.7,177,1953,204733,1,
555386,"Trent Frederic",2500,C,EDM,WSH,8405210,920239,4,,,0.1018,0.128,0.9104,0.3211,0,0,0,0,0,0,0.2298,0,3.44,1.38,4.96,7.01,91,0,9.79,0.7,,555386,1.842,3.28,9.3,177,1953,82490,1,
556106,"Jalen Chatfield",2600,D,CAR,OTT,8405240,893575,1,,,0.0729,0.2036,1.2763,1.1196,0,0,0,0,0,0,0.2765,0,5.54,2.13,5.05,7.17,92,0.31,12,1.7,,556106,0.937,4.12,19.4,165,2181,37855,0,
14298,"Sergei Bobrovsky",7500,G,FLA,MIN,8405220,545448,,,C,0,0,0,0,0.4878,23.1056,3.1829,0.0473,0,0,0,0,9.37,1.25,8.12,10.37,93,0.96,19.76,4.7,,14298,0,7.24,,166,2047,30440,0,
17077,"Cody Ceci",2500,D,LAK,STL,8405190,659859,3,,,0.0363,0.1885,0.8304,1.1947,0,0,0,0,0,0,0.2248,0,4.58,1.83,4.74,6.74,94,0,10.65,0.3,,17077,0.878,3.44,17.3,182,2054,30249,0,
17367,"Vladislav Namestnikov",2500,W,WPG,DET,8405170,600129,3,2,,0.1472,0.2658,1.199,0.5168,0,0,0,0,0.021,0.0534,0.413,0.0744,5.31,2.12,5.58,8.01,95,0,12.45,1.7,,17367,1.194,4.3,14.1,169,53599,30823,1,
17150,"Taylor Hall",3800,W,CAR,OTT,8405240,550751,2,2,,0.1889,0.3114,1.6564,0.4618,0,0,0,0,0.0333,0.0564,0.5003,0.0897,6.56,1.73,6.37,9.12,96,0,14.71,2.7,,17150,0.647,4.87,14.1,165,2181,30960,0,
16667,"Cam Fowler",2900,D,STL,LAK,8405190,550762,3,,,0.0581,0.2336,0.9732,1.2131,0,0,0,0,0,0,0.2917,0,5.23,1.8,5.02,7.16,97,0.03,11.66,0,,16667,0.368,3.65,18.9,174,1944,30980,1
5278036,"Matt Savoie",2700,W,EDM,WSH,8405210,1394907,3,2,,0.162,0.2057,1.324,0.4262,0,0,0,0,0.0137,0.0228,0.3677,0.0365,5.18,1.92,5.85,8.33,98,0,12.67,3,,5278036,0.487,3.81,13.5,177,1953,204712,1,
58046,"Connor Ingram",8500,G,EDM,WSH,8405210,893577,,,C,0,0,0,0,0.6296,23.5422,2.9976,0.0584,0,0,0,0,10.84,1.28,8.63,10.94,99,1.9,21.89,7.3,,58046,0,8.91,,177,1953,40250,1,
14408,"James Reimer",7000,G,OTT,CAR,8405240,446889,,,C,0,0,0,0,0.4717,25.501,3.2463,0.0441,0,0,0,0,10.91,1.56,8.6,10.87,100,2,21.92,11.3,,14408,0,8.39,,163,2050,30203,1,
16904,"Nikita Zadorov",2800,D,BOS,MTL,8405230,741448,2,,,0.079,0.2376,1.2459,1.3038,0,0,0,0,0,0,0.3166,0,6.08,2.17,5.11,7.24,101,0.79,12.62,0.7,,16904,2.643,5.3,21.1,160,2153,30682,1,
